participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payment,participant.next_period,participant.skip_this_oTree_round,participant.periods,participant.rounds,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.player_session_id,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.config.study_id,session.num_players,session.list_players_waiting,session.list_players_session,session.number_oTree_round_matching,session.finish,filter_app.1.player.id_in_group,filter_app.1.player.role,filter_app.1.player.payoff,filter_app.1.player.prolific_id,filter_app.1.player.study_id,filter_app.1.player.player_session_id,filter_app.1.player.experiment_start_time,filter_app.1.player.experiment_end_time,filter_app.1.player.game_start_time,filter_app.1.player.game_end_time,filter_app.1.player.total_num_failed_attempts,filter_app.1.player.q1_num_failed_attempts,filter_app.1.player.q2_num_failed_attempts,filter_app.1.player.q3_num_failed_attempts,filter_app.1.player.q1_quiz,filter_app.1.player.q2_quiz,filter_app.1.player.q3_quiz,filter_app.1.player.adios_reason,filter_app.1.player.dropout,filter_app.1.player.decision,filter_app.1.player.random_period,filter_app.1.player.share,filter_app.1.player.role_player,filter_app.1.player.player_offer_accepted,filter_app.1.player.investment,filter_app.1.player.payoff_this_period,filter_app.1.player.s,filter_app.1.player.s_per,filter_app.1.player.points_to_currency,filter_app.1.player.points_to_currency_s,filter_app.1.player.combined_payoff,filter_app.1.player.random_payoff,filter_app.1.player.gen,filter_app.1.player.other_gender,filter_app.1.player.inc,filter_app.1.player.inc_hh,filter_app.1.player.degree,filter_app.1.player.spbrn,filter_app.1.player.cntbrn,filter_app.1.player.spcit,filter_app.1.player.other_cit,filter_app.1.player.primlang,filter_app.1.player.party,filter_app.1.player.party_closer,filter_app.1.player.party_strong_republican,filter_app.1.player.party_strong_democrat,filter_app.1.group.id_in_subsession,filter_app.1.group.current_period,filter_app.1.group.drop_out_detected,filter_app.1.group.drop_out_finalized,filter_app.1.group.all_proposals_str,filter_app.1.group.all_votes_str,filter_app.1.subsession.round_number,filter_app.2.player.id_in_group,filter_app.2.player.role,filter_app.2.player.payoff,filter_app.2.player.prolific_id,filter_app.2.player.study_id,filter_app.2.player.player_session_id,filter_app.2.player.experiment_start_time,filter_app.2.player.experiment_end_time,filter_app.2.player.game_start_time,filter_app.2.player.game_end_time,filter_app.2.player.total_num_failed_attempts,filter_app.2.player.q1_num_failed_attempts,filter_app.2.player.q2_num_failed_attempts,filter_app.2.player.q3_num_failed_attempts,filter_app.2.player.q1_quiz,filter_app.2.player.q2_quiz,filter_app.2.player.q3_quiz,filter_app.2.player.adios_reason,filter_app.2.player.dropout,filter_app.2.player.decision,filter_app.2.player.random_period,filter_app.2.player.share,filter_app.2.player.role_player,filter_app.2.player.player_offer_accepted,filter_app.2.player.investment,filter_app.2.player.payoff_this_period,filter_app.2.player.s,filter_app.2.player.s_per,filter_app.2.player.points_to_currency,filter_app.2.player.points_to_currency_s,filter_app.2.player.combined_payoff,filter_app.2.player.random_payoff,filter_app.2.player.gen,filter_app.2.player.other_gender,filter_app.2.player.inc,filter_app.2.player.inc_hh,filter_app.2.player.degree,filter_app.2.player.spbrn,filter_app.2.player.cntbrn,filter_app.2.player.spcit,filter_app.2.player.other_cit,filter_app.2.player.primlang,filter_app.2.player.party,filter_app.2.player.party_closer,filter_app.2.player.party_strong_republican,filter_app.2.player.party_strong_democrat,filter_app.2.group.id_in_subsession,filter_app.2.group.current_period,filter_app.2.group.drop_out_detected,filter_app.2.group.drop_out_finalized,filter_app.2.group.all_proposals_str,filter_app.2.group.all_votes_str,filter_app.2.subsession.round_number,filter_app.3.player.id_in_group,filter_app.3.player.role,filter_app.3.player.payoff,filter_app.3.player.prolific_id,filter_app.3.player.study_id,filter_app.3.player.player_session_id,filter_app.3.player.experiment_start_time,filter_app.3.player.experiment_end_time,filter_app.3.player.game_start_time,filter_app.3.player.game_end_time,filter_app.3.player.total_num_failed_attempts,filter_app.3.player.q1_num_failed_attempts,filter_app.3.player.q2_num_failed_attempts,filter_app.3.player.q3_num_failed_attempts,filter_app.3.player.q1_quiz,filter_app.3.player.q2_quiz,filter_app.3.player.q3_quiz,filter_app.3.player.adios_reason,filter_app.3.player.dropout,filter_app.3.player.decision,filter_app.3.player.random_period,filter_app.3.player.share,filter_app.3.player.role_player,filter_app.3.player.player_offer_accepted,filter_app.3.player.investment,filter_app.3.player.payoff_this_period,filter_app.3.player.s,filter_app.3.player.s_per,filter_app.3.player.points_to_currency,filter_app.3.player.points_to_currency_s,filter_app.3.player.combined_payoff,filter_app.3.player.random_payoff,filter_app.3.player.gen,filter_app.3.player.other_gender,filter_app.3.player.inc,filter_app.3.player.inc_hh,filter_app.3.player.degree,filter_app.3.player.spbrn,filter_app.3.player.cntbrn,filter_app.3.player.spcit,filter_app.3.player.other_cit,filter_app.3.player.primlang,filter_app.3.player.party,filter_app.3.player.party_closer,filter_app.3.player.party_strong_republican,filter_app.3.player.party_strong_democrat,filter_app.3.group.id_in_subsession,filter_app.3.group.current_period,filter_app.3.group.drop_out_detected,filter_app.3.group.drop_out_finalized,filter_app.3.group.all_proposals_str,filter_app.3.group.all_votes_str,filter_app.3.subsession.round_number,filter_app.4.player.id_in_group,filter_app.4.player.role,filter_app.4.player.payoff,filter_app.4.player.prolific_id,filter_app.4.player.study_id,filter_app.4.player.player_session_id,filter_app.4.player.experiment_start_time,filter_app.4.player.experiment_end_time,filter_app.4.player.game_start_time,filter_app.4.player.game_end_time,filter_app.4.player.total_num_failed_attempts,filter_app.4.player.q1_num_failed_attempts,filter_app.4.player.q2_num_failed_attempts,filter_app.4.player.q3_num_failed_attempts,filter_app.4.player.q1_quiz,filter_app.4.player.q2_quiz,filter_app.4.player.q3_quiz,filter_app.4.player.adios_reason,filter_app.4.player.dropout,filter_app.4.player.decision,filter_app.4.player.random_period,filter_app.4.player.share,filter_app.4.player.role_player,filter_app.4.player.player_offer_accepted,filter_app.4.player.investment,filter_app.4.player.payoff_this_period,filter_app.4.player.s,filter_app.4.player.s_per,filter_app.4.player.points_to_currency,filter_app.4.player.points_to_currency_s,filter_app.4.player.combined_payoff,filter_app.4.player.random_payoff,filter_app.4.player.gen,filter_app.4.player.other_gender,filter_app.4.player.inc,filter_app.4.player.inc_hh,filter_app.4.player.degree,filter_app.4.player.spbrn,filter_app.4.player.cntbrn,filter_app.4.player.spcit,filter_app.4.player.other_cit,filter_app.4.player.primlang,filter_app.4.player.party,filter_app.4.player.party_closer,filter_app.4.player.party_strong_republican,filter_app.4.player.party_strong_democrat,filter_app.4.group.id_in_subsession,filter_app.4.group.current_period,filter_app.4.group.drop_out_detected,filter_app.4.group.drop_out_finalized,filter_app.4.group.all_proposals_str,filter_app.4.group.all_votes_str,filter_app.4.subsession.round_number,filter_app.5.player.id_in_group,filter_app.5.player.role,filter_app.5.player.payoff,filter_app.5.player.prolific_id,filter_app.5.player.study_id,filter_app.5.player.player_session_id,filter_app.5.player.experiment_start_time,filter_app.5.player.experiment_end_time,filter_app.5.player.game_start_time,filter_app.5.player.game_end_time,filter_app.5.player.total_num_failed_attempts,filter_app.5.player.q1_num_failed_attempts,filter_app.5.player.q2_num_failed_attempts,filter_app.5.player.q3_num_failed_attempts,filter_app.5.player.q1_quiz,filter_app.5.player.q2_quiz,filter_app.5.player.q3_quiz,filter_app.5.player.adios_reason,filter_app.5.player.dropout,filter_app.5.player.decision,filter_app.5.player.random_period,filter_app.5.player.share,filter_app.5.player.role_player,filter_app.5.player.player_offer_accepted,filter_app.5.player.investment,filter_app.5.player.payoff_this_period,filter_app.5.player.s,filter_app.5.player.s_per,filter_app.5.player.points_to_currency,filter_app.5.player.points_to_currency_s,filter_app.5.player.combined_payoff,filter_app.5.player.random_payoff,filter_app.5.player.gen,filter_app.5.player.other_gender,filter_app.5.player.inc,filter_app.5.player.inc_hh,filter_app.5.player.degree,filter_app.5.player.spbrn,filter_app.5.player.cntbrn,filter_app.5.player.spcit,filter_app.5.player.other_cit,filter_app.5.player.primlang,filter_app.5.player.party,filter_app.5.player.party_closer,filter_app.5.player.party_strong_republican,filter_app.5.player.party_strong_democrat,filter_app.5.group.id_in_subsession,filter_app.5.group.current_period,filter_app.5.group.drop_out_detected,filter_app.5.group.drop_out_finalized,filter_app.5.group.all_proposals_str,filter_app.5.group.all_votes_str,filter_app.5.subsession.round_number,fund_vanishes.1.player.id_in_group,fund_vanishes.1.player.role,fund_vanishes.1.player.payoff,fund_vanishes.1.player.experiment_start_time,fund_vanishes.1.player.experiment_end_time,fund_vanishes.1.player.game_start_time,fund_vanishes.1.player.game_end_time,fund_vanishes.1.player.is_priming,fund_vanishes.1.player.group_id_9,fund_vanishes.1.player.subgroup_id,fund_vanishes.1.player.id_in_subgroup,fund_vanishes.1.player.ungrouped,fund_vanishes.1.player.last_round_finished,fund_vanishes.1.player.s1,fund_vanishes.1.player.s2,fund_vanishes.1.player.s3,fund_vanishes.1.player.total_bonus,fund_vanishes.1.player.survey_fee,fund_vanishes.1.player.base_fee,fund_vanishes.1.player.completion_code,fund_vanishes.1.player.period_no,fund_vanishes.1.player.player_role,fund_vanishes.1.player.proposal,fund_vanishes.1.player.vote,fund_vanishes.1.player.earnings,fund_vanishes.1.player.all_earnings,fund_vanishes.1.player.final_payment,fund_vanishes.1.player.feedback,fund_vanishes.1.player.total_num_failed_attempts,fund_vanishes.1.player.q1_num_failed_attempts,fund_vanishes.1.player.q2_num_failed_attempts,fund_vanishes.1.player.q3_num_failed_attempts,fund_vanishes.1.player.q1_quiz,fund_vanishes.1.player.q2_quiz,fund_vanishes.1.player.q3_quiz,fund_vanishes.1.player.adios_reason,fund_vanishes.1.player.dropout,fund_vanishes.1.player.decision,fund_vanishes.1.player.random_period,fund_vanishes.1.player.share,fund_vanishes.1.player.role_player,fund_vanishes.1.player.player_offer_accepted,fund_vanishes.1.player.investment,fund_vanishes.1.player.payoff_this_period,fund_vanishes.1.player.s,fund_vanishes.1.player.s_per,fund_vanishes.1.player.points_to_currency,fund_vanishes.1.player.points_to_currency_s,fund_vanishes.1.player.qp1,fund_vanishes.1.player.gen_cgi,fund_vanishes.1.player.qp3,fund_vanishes.1.player.qp4,fund_vanishes.1.player.combined_payoff,fund_vanishes.1.player.random_payoff,fund_vanishes.1.player.sex,fund_vanishes.1.player.trans_1,fund_vanishes.1.player.trans_2,fund_vanishes.1.player.cmt_propr,fund_vanishes.1.player.cmt_vtr,fund_vanishes.1.player.retaliation,fund_vanishes.1.player.retaliation_other,fund_vanishes.1.player.mwc,fund_vanishes.1.player.mwc_others,fund_vanishes.1.player.atq_1,fund_vanishes.1.player.atq_2,fund_vanishes.1.player.atq_3,fund_vanishes.1.player.age,fund_vanishes.1.player.risk,fund_vanishes.1.player.occ,fund_vanishes.1.player.econ,fund_vanishes.1.player.plop_unempl,fund_vanishes.1.player.plop_comp,fund_vanishes.1.player.plop_incdist,fund_vanishes.1.player.plop_priv,fund_vanishes.1.player.plop_luckeffort,fund_vanishes.1.player.rel,fund_vanishes.1.player.rel_spec,fund_vanishes.1.player.rel_other,fund_vanishes.1.player.mwc_bonus,fund_vanishes.1.player.mwc_bonus_others,fund_vanishes.1.player.enjoy,fund_vanishes.1.player.power_q1a,fund_vanishes.1.player.power_q1b,fund_vanishes.1.player.power_q2,fund_vanishes.1.player.power_q3,fund_vanishes.1.player.democracy_obedience,fund_vanishes.1.player.gender_q1,fund_vanishes.1.player.gender_q2,fund_vanishes.1.player.gender_q3,fund_vanishes.1.player.gender_q4,fund_vanishes.1.player.social_power,fund_vanishes.1.player.wealth,fund_vanishes.1.player.authority,fund_vanishes.1.player.humble,fund_vanishes.1.player.influential,fund_vanishes.1.player.bonus,fund_vanishes.1.group.id_in_subsession,fund_vanishes.1.group.current_period,fund_vanishes.1.group.group_id_9,fund_vanishes.1.group.subgroup_id,fund_vanishes.1.group.session_finish,fund_vanishes.1.group.drop_out_detected,fund_vanishes.1.group.drop_out_finalized,fund_vanishes.1.group.all_proposals_str,fund_vanishes.1.group.selected_proposer_id,fund_vanishes.1.group.selected_proposal,fund_vanishes.1.group.subgroup_proposals_str,fund_vanishes.1.group.selected_proposals_str,fund_vanishes.1.group.s1,fund_vanishes.1.group.s2,fund_vanishes.1.group.s3,fund_vanishes.1.group.total_votes,fund_vanishes.1.group.approved,fund_vanishes.1.group.all_votes_str,fund_vanishes.1.group.Fund,fund_vanishes.1.group.decision_array_str,fund_vanishes.1.group.period_results_array_str,fund_vanishes.1.group.number_shares,fund_vanishes.1.subsession.round_number,fund_vanishes.2.player.id_in_group,fund_vanishes.2.player.role,fund_vanishes.2.player.payoff,fund_vanishes.2.player.experiment_start_time,fund_vanishes.2.player.experiment_end_time,fund_vanishes.2.player.game_start_time,fund_vanishes.2.player.game_end_time,fund_vanishes.2.player.is_priming,fund_vanishes.2.player.group_id_9,fund_vanishes.2.player.subgroup_id,fund_vanishes.2.player.id_in_subgroup,fund_vanishes.2.player.ungrouped,fund_vanishes.2.player.last_round_finished,fund_vanishes.2.player.s1,fund_vanishes.2.player.s2,fund_vanishes.2.player.s3,fund_vanishes.2.player.total_bonus,fund_vanishes.2.player.survey_fee,fund_vanishes.2.player.base_fee,fund_vanishes.2.player.completion_code,fund_vanishes.2.player.period_no,fund_vanishes.2.player.player_role,fund_vanishes.2.player.proposal,fund_vanishes.2.player.vote,fund_vanishes.2.player.earnings,fund_vanishes.2.player.all_earnings,fund_vanishes.2.player.final_payment,fund_vanishes.2.player.feedback,fund_vanishes.2.player.total_num_failed_attempts,fund_vanishes.2.player.q1_num_failed_attempts,fund_vanishes.2.player.q2_num_failed_attempts,fund_vanishes.2.player.q3_num_failed_attempts,fund_vanishes.2.player.q1_quiz,fund_vanishes.2.player.q2_quiz,fund_vanishes.2.player.q3_quiz,fund_vanishes.2.player.adios_reason,fund_vanishes.2.player.dropout,fund_vanishes.2.player.decision,fund_vanishes.2.player.random_period,fund_vanishes.2.player.share,fund_vanishes.2.player.role_player,fund_vanishes.2.player.player_offer_accepted,fund_vanishes.2.player.investment,fund_vanishes.2.player.payoff_this_period,fund_vanishes.2.player.s,fund_vanishes.2.player.s_per,fund_vanishes.2.player.points_to_currency,fund_vanishes.2.player.points_to_currency_s,fund_vanishes.2.player.qp1,fund_vanishes.2.player.gen_cgi,fund_vanishes.2.player.qp3,fund_vanishes.2.player.qp4,fund_vanishes.2.player.combined_payoff,fund_vanishes.2.player.random_payoff,fund_vanishes.2.player.sex,fund_vanishes.2.player.trans_1,fund_vanishes.2.player.trans_2,fund_vanishes.2.player.cmt_propr,fund_vanishes.2.player.cmt_vtr,fund_vanishes.2.player.retaliation,fund_vanishes.2.player.retaliation_other,fund_vanishes.2.player.mwc,fund_vanishes.2.player.mwc_others,fund_vanishes.2.player.atq_1,fund_vanishes.2.player.atq_2,fund_vanishes.2.player.atq_3,fund_vanishes.2.player.age,fund_vanishes.2.player.risk,fund_vanishes.2.player.occ,fund_vanishes.2.player.econ,fund_vanishes.2.player.plop_unempl,fund_vanishes.2.player.plop_comp,fund_vanishes.2.player.plop_incdist,fund_vanishes.2.player.plop_priv,fund_vanishes.2.player.plop_luckeffort,fund_vanishes.2.player.rel,fund_vanishes.2.player.rel_spec,fund_vanishes.2.player.rel_other,fund_vanishes.2.player.mwc_bonus,fund_vanishes.2.player.mwc_bonus_others,fund_vanishes.2.player.enjoy,fund_vanishes.2.player.power_q1a,fund_vanishes.2.player.power_q1b,fund_vanishes.2.player.power_q2,fund_vanishes.2.player.power_q3,fund_vanishes.2.player.democracy_obedience,fund_vanishes.2.player.gender_q1,fund_vanishes.2.player.gender_q2,fund_vanishes.2.player.gender_q3,fund_vanishes.2.player.gender_q4,fund_vanishes.2.player.social_power,fund_vanishes.2.player.wealth,fund_vanishes.2.player.authority,fund_vanishes.2.player.humble,fund_vanishes.2.player.influential,fund_vanishes.2.player.bonus,fund_vanishes.2.group.id_in_subsession,fund_vanishes.2.group.current_period,fund_vanishes.2.group.group_id_9,fund_vanishes.2.group.subgroup_id,fund_vanishes.2.group.session_finish,fund_vanishes.2.group.drop_out_detected,fund_vanishes.2.group.drop_out_finalized,fund_vanishes.2.group.all_proposals_str,fund_vanishes.2.group.selected_proposer_id,fund_vanishes.2.group.selected_proposal,fund_vanishes.2.group.subgroup_proposals_str,fund_vanishes.2.group.selected_proposals_str,fund_vanishes.2.group.s1,fund_vanishes.2.group.s2,fund_vanishes.2.group.s3,fund_vanishes.2.group.total_votes,fund_vanishes.2.group.approved,fund_vanishes.2.group.all_votes_str,fund_vanishes.2.group.Fund,fund_vanishes.2.group.decision_array_str,fund_vanishes.2.group.period_results_array_str,fund_vanishes.2.group.number_shares,fund_vanishes.2.subsession.round_number,fund_vanishes.3.player.id_in_group,fund_vanishes.3.player.role,fund_vanishes.3.player.payoff,fund_vanishes.3.player.experiment_start_time,fund_vanishes.3.player.experiment_end_time,fund_vanishes.3.player.game_start_time,fund_vanishes.3.player.game_end_time,fund_vanishes.3.player.is_priming,fund_vanishes.3.player.group_id_9,fund_vanishes.3.player.subgroup_id,fund_vanishes.3.player.id_in_subgroup,fund_vanishes.3.player.ungrouped,fund_vanishes.3.player.last_round_finished,fund_vanishes.3.player.s1,fund_vanishes.3.player.s2,fund_vanishes.3.player.s3,fund_vanishes.3.player.total_bonus,fund_vanishes.3.player.survey_fee,fund_vanishes.3.player.base_fee,fund_vanishes.3.player.completion_code,fund_vanishes.3.player.period_no,fund_vanishes.3.player.player_role,fund_vanishes.3.player.proposal,fund_vanishes.3.player.vote,fund_vanishes.3.player.earnings,fund_vanishes.3.player.all_earnings,fund_vanishes.3.player.final_payment,fund_vanishes.3.player.feedback,fund_vanishes.3.player.total_num_failed_attempts,fund_vanishes.3.player.q1_num_failed_attempts,fund_vanishes.3.player.q2_num_failed_attempts,fund_vanishes.3.player.q3_num_failed_attempts,fund_vanishes.3.player.q1_quiz,fund_vanishes.3.player.q2_quiz,fund_vanishes.3.player.q3_quiz,fund_vanishes.3.player.adios_reason,fund_vanishes.3.player.dropout,fund_vanishes.3.player.decision,fund_vanishes.3.player.random_period,fund_vanishes.3.player.share,fund_vanishes.3.player.role_player,fund_vanishes.3.player.player_offer_accepted,fund_vanishes.3.player.investment,fund_vanishes.3.player.payoff_this_period,fund_vanishes.3.player.s,fund_vanishes.3.player.s_per,fund_vanishes.3.player.points_to_currency,fund_vanishes.3.player.points_to_currency_s,fund_vanishes.3.player.qp1,fund_vanishes.3.player.gen_cgi,fund_vanishes.3.player.qp3,fund_vanishes.3.player.qp4,fund_vanishes.3.player.combined_payoff,fund_vanishes.3.player.random_payoff,fund_vanishes.3.player.sex,fund_vanishes.3.player.trans_1,fund_vanishes.3.player.trans_2,fund_vanishes.3.player.cmt_propr,fund_vanishes.3.player.cmt_vtr,fund_vanishes.3.player.retaliation,fund_vanishes.3.player.retaliation_other,fund_vanishes.3.player.mwc,fund_vanishes.3.player.mwc_others,fund_vanishes.3.player.atq_1,fund_vanishes.3.player.atq_2,fund_vanishes.3.player.atq_3,fund_vanishes.3.player.age,fund_vanishes.3.player.risk,fund_vanishes.3.player.occ,fund_vanishes.3.player.econ,fund_vanishes.3.player.plop_unempl,fund_vanishes.3.player.plop_comp,fund_vanishes.3.player.plop_incdist,fund_vanishes.3.player.plop_priv,fund_vanishes.3.player.plop_luckeffort,fund_vanishes.3.player.rel,fund_vanishes.3.player.rel_spec,fund_vanishes.3.player.rel_other,fund_vanishes.3.player.mwc_bonus,fund_vanishes.3.player.mwc_bonus_others,fund_vanishes.3.player.enjoy,fund_vanishes.3.player.power_q1a,fund_vanishes.3.player.power_q1b,fund_vanishes.3.player.power_q2,fund_vanishes.3.player.power_q3,fund_vanishes.3.player.democracy_obedience,fund_vanishes.3.player.gender_q1,fund_vanishes.3.player.gender_q2,fund_vanishes.3.player.gender_q3,fund_vanishes.3.player.gender_q4,fund_vanishes.3.player.social_power,fund_vanishes.3.player.wealth,fund_vanishes.3.player.authority,fund_vanishes.3.player.humble,fund_vanishes.3.player.influential,fund_vanishes.3.player.bonus,fund_vanishes.3.group.id_in_subsession,fund_vanishes.3.group.current_period,fund_vanishes.3.group.group_id_9,fund_vanishes.3.group.subgroup_id,fund_vanishes.3.group.session_finish,fund_vanishes.3.group.drop_out_detected,fund_vanishes.3.group.drop_out_finalized,fund_vanishes.3.group.all_proposals_str,fund_vanishes.3.group.selected_proposer_id,fund_vanishes.3.group.selected_proposal,fund_vanishes.3.group.subgroup_proposals_str,fund_vanishes.3.group.selected_proposals_str,fund_vanishes.3.group.s1,fund_vanishes.3.group.s2,fund_vanishes.3.group.s3,fund_vanishes.3.group.total_votes,fund_vanishes.3.group.approved,fund_vanishes.3.group.all_votes_str,fund_vanishes.3.group.Fund,fund_vanishes.3.group.decision_array_str,fund_vanishes.3.group.period_results_array_str,fund_vanishes.3.group.number_shares,fund_vanishes.3.subsession.round_number
1,dojmkwzu,,0,63,129,fund_vanishes,PaymentInfo,2025-07-29 07:44:00.931152,1,,,0.0,,1,,,,fwl5o034,,,,,1,Pilot1,0.0,experiment,1.0,Study001,,[],,,,1,,0.0,,Study001,,1753775126.872316,,,,0,0,0,0,2,1,2,,0,0,,0.0,Voter,,,,,,,,,,1,,4,4,4,1,,1,,,2,,,1,1,0,0,0,[],[],1,1,,0.0,NA,,,1753775156.0040388,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],2,1,,0.0,NA,,,1753775156.0165346,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],3,1,,0.0,NA,,,1753775156.0282443,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],4,1,,0.0,NA,,,1753775156.0403545,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],5,1,,0.0,,,,1753775518.6259382,0,,,,1,1,,,,0.0,0.0,2.0,NG-5582XJ,0,Voter,,0,0.0,[],2.0,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,1,1,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,2,1,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,3
2,00zdnnv1,,0,6,129,filter_app,FailedPage,2025-07-29 07:44:44.628532,1,,,0.0,,1,,,,fwl5o034,,,,,1,Pilot1,0.0,experiment,1.0,Study001,,[],,,,2,,0.0,,Study001,,1753775161.419988,,,,3,3,2,0,1,1,2,,0,0,,0.0,Voter,,,,,,,,,,3,other,2,14,6,2,Algeria,1,,,4,1,,,1,0,0,0,[],[],1,2,,0.0,NA,,,,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],2,2,,0.0,NA,,,,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],3,2,,0.0,NA,,,,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],4,2,,0.0,NA,,,,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],5,2,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,1,2,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,2,2,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,3
3,4s7mv4p0,,0,62,129,fund_vanishes,NotGroupedNotice,2025-07-29 07:44:56.111865,1,,,0.0,,1,,,,fwl5o034,,,,,1,Pilot1,0.0,experiment,1.0,Study001,,[],,,,3,,0.0,,Study001,,1753775201.466797,,,,0,0,0,0,2,1,2,,0,0,,0.0,Voter,,,,,,,,,,1,,6,17,3,1,,1,,,4,1,,,1,0,0,0,[],[],1,3,,0.0,NA,,,1753775227.0792155,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],2,3,,0.0,NA,,,1753775227.0912957,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],3,3,,0.0,NA,,,1753775227.1030037,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],4,3,,0.0,NA,,,1753775227.114732,,,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,[],[],5,1,,0.0,,,,1753775547.7424119,0,,,,1,1,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,1,1,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,2,1,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,3
