Timestamp,Session_Code,Participant_ID,Group_ID,Prolific_ID,Period,Player_ID,Treatment
2025-05-07T06:26:23.733730,8lwttdbm,10,4,NA,0,1,baseline
2025-05-07T06:26:23.734463,8lwttdbm,11,4,NA,0,2,priming
2025-05-07T06:26:23.734584,8lwttdbm,12,4,NA,0,3,priming
2025-05-09T08:33:05.864754,0v6uwtbv,1,1,NA,0,1,priming
2025-05-09T08:33:05.866937,0v6uwtbv,2,1,NA,0,2,priming
2025-05-09T08:33:05.867467,0v6uwtbv,3,1,NA,0,3,baseline
2025-05-09T08:33:05.867953,0v6uwtbv,4,2,NA,0,1,baseline
2025-05-09T08:33:05.869260,0v6uwtbv,5,2,NA,0,2,priming
2025-05-09T08:33:05.870097,0v6uwtbv,6,2,NA,0,3,priming
2025-05-09T08:33:05.870747,0v6uwtbv,7,3,NA,0,1,priming
2025-05-09T08:33:05.871848,0v6uwtbv,8,3,NA,0,2,baseline
2025-05-09T08:33:05.872343,0v6uwtbv,9,3,NA,0,3,baseline
2025-05-09T08:33:05.872827,0v6uwtbv,10,4,NA,0,1,priming
2025-05-09T08:33:05.874071,0v6uwtbv,11,4,NA,0,2,baseline
2025-05-09T08:33:05.874679,0v6uwtbv,12,4,NA,0,3,baseline
2025-05-09T08:33:05.876770,0v6uwtbv,1,1,NA,0,1,priming
2025-05-09T08:33:05.877333,0v6uwtbv,2,1,NA,0,2,priming
2025-05-09T08:33:05.877458,0v6uwtbv,3,1,NA,0,3,baseline
2025-05-09T08:33:05.877573,0v6uwtbv,4,2,NA,0,1,baseline
2025-05-09T08:33:05.878201,0v6uwtbv,5,2,NA,0,2,priming
2025-05-09T08:33:05.878313,0v6uwtbv,6,2,NA,0,3,priming
2025-05-09T08:33:05.878418,0v6uwtbv,7,3,NA,0,1,priming
2025-05-09T08:33:05.879085,0v6uwtbv,8,3,NA,0,2,baseline
2025-05-09T08:33:05.879304,0v6uwtbv,9,3,NA,0,3,baseline
2025-05-09T08:33:05.879535,0v6uwtbv,10,4,NA,0,1,priming
2025-05-09T08:33:05.880232,0v6uwtbv,11,4,NA,0,2,baseline
2025-05-09T08:33:05.880348,0v6uwtbv,12,4,NA,0,3,baseline
2025-05-09T08:33:05.882205,0v6uwtbv,1,1,NA,0,1,priming
2025-05-09T08:33:05.882657,0v6uwtbv,2,1,NA,0,2,priming
2025-05-09T08:33:05.882768,0v6uwtbv,3,1,NA,0,3,baseline
2025-05-09T08:33:05.882874,0v6uwtbv,4,2,NA,0,1,baseline
2025-05-09T08:33:05.883467,0v6uwtbv,5,2,NA,0,2,priming
2025-05-09T08:33:05.883576,0v6uwtbv,6,2,NA,0,3,priming
2025-05-09T08:33:05.883680,0v6uwtbv,7,3,NA,0,1,priming
2025-05-09T08:33:05.884256,0v6uwtbv,8,3,NA,0,2,baseline
2025-05-09T08:33:05.884363,0v6uwtbv,9,3,NA,0,3,baseline
2025-05-09T08:33:05.884468,0v6uwtbv,10,4,NA,0,1,priming
2025-05-09T08:33:05.885038,0v6uwtbv,11,4,NA,0,2,baseline
2025-05-09T08:33:05.885153,0v6uwtbv,12,4,NA,0,3,baseline
2025-05-09T08:33:05.890207,0v6uwtbv,1,1,NA,0,1,priming
2025-05-09T08:33:05.893254,0v6uwtbv,2,1,NA,0,2,priming
2025-05-09T08:33:05.893403,0v6uwtbv,3,1,NA,0,3,baseline
2025-05-09T08:33:05.898913,0v6uwtbv,4,2,NA,0,1,baseline
2025-05-09T08:33:05.899864,0v6uwtbv,5,2,NA,0,2,priming
2025-05-09T08:33:05.900005,0v6uwtbv,6,2,NA,0,3,priming
2025-05-09T08:33:05.900127,0v6uwtbv,7,3,NA,0,1,priming
2025-05-09T08:33:05.901331,0v6uwtbv,8,3,NA,0,2,baseline
2025-05-09T08:33:05.901470,0v6uwtbv,9,3,NA,0,3,baseline
2025-05-09T08:33:05.901595,0v6uwtbv,10,4,NA,0,1,priming
2025-05-09T08:33:05.904136,0v6uwtbv,11,4,NA,0,2,baseline
2025-05-09T08:33:05.904724,0v6uwtbv,12,4,NA,0,3,baseline
2025-05-09T08:33:05.908006,0v6uwtbv,1,1,NA,0,1,priming
2025-05-09T08:33:05.909169,0v6uwtbv,2,1,NA,0,2,priming
2025-05-09T08:33:05.910241,0v6uwtbv,3,1,NA,0,3,baseline
2025-05-09T08:33:05.910559,0v6uwtbv,4,2,NA,0,1,baseline
2025-05-09T08:33:05.911250,0v6uwtbv,5,2,NA,0,2,priming
2025-05-09T08:33:05.911394,0v6uwtbv,6,2,NA,0,3,priming
2025-05-09T08:33:05.911556,0v6uwtbv,7,3,NA,0,1,priming
2025-05-09T08:33:05.912806,0v6uwtbv,8,3,NA,0,2,baseline
2025-05-09T08:33:05.912964,0v6uwtbv,9,3,NA,0,3,baseline
2025-05-09T08:33:05.913099,0v6uwtbv,10,4,NA,0,1,priming
2025-05-09T08:33:05.913832,0v6uwtbv,11,4,NA,0,2,baseline
2025-05-09T08:33:05.914122,0v6uwtbv,12,4,NA,0,3,baseline
2025-05-09T08:38:37.171045,d3uddsub,1,1,NA,0,1,priming
2025-05-09T08:38:37.177594,d3uddsub,2,1,NA,0,2,baseline
2025-05-09T08:38:37.178367,d3uddsub,3,1,NA,0,3,baseline
2025-05-09T08:38:37.179019,d3uddsub,4,2,NA,0,1,baseline
2025-05-09T08:38:37.180623,d3uddsub,5,2,NA,0,2,priming
2025-05-09T08:38:37.181139,d3uddsub,6,2,NA,0,3,baseline
2025-05-09T08:38:37.181684,d3uddsub,7,3,NA,0,1,baseline
2025-05-09T08:38:37.183708,d3uddsub,8,3,NA,0,2,priming
2025-05-09T08:38:37.184350,d3uddsub,9,3,NA,0,3,priming
2025-05-09T08:38:37.185156,d3uddsub,10,4,NA,0,1,baseline
2025-05-09T08:38:37.186322,d3uddsub,11,4,NA,0,2,priming
2025-05-09T08:38:37.186812,d3uddsub,12,4,NA,0,3,baseline
2025-05-09T08:38:37.188824,d3uddsub,1,1,NA,0,1,priming
2025-05-09T08:38:37.189304,d3uddsub,2,1,NA,0,2,baseline
2025-05-09T08:38:37.189421,d3uddsub,3,1,NA,0,3,baseline
2025-05-09T08:38:37.189529,d3uddsub,4,2,NA,0,1,baseline
2025-05-09T08:38:37.190133,d3uddsub,5,2,NA,0,2,priming
2025-05-09T08:38:37.190243,d3uddsub,6,2,NA,0,3,baseline
2025-05-09T08:38:37.190349,d3uddsub,7,3,NA,0,1,baseline
2025-05-09T08:38:37.190924,d3uddsub,8,3,NA,0,2,priming
2025-05-09T08:38:37.191034,d3uddsub,9,3,NA,0,3,priming
2025-05-09T08:38:37.191137,d3uddsub,10,4,NA,0,1,baseline
2025-05-09T08:38:37.191777,d3uddsub,11,4,NA,0,2,priming
2025-05-09T08:38:37.192048,d3uddsub,12,4,NA,0,3,baseline
2025-05-09T08:38:37.193972,d3uddsub,1,1,NA,0,1,priming
2025-05-09T08:38:37.194413,d3uddsub,2,1,NA,0,2,baseline
2025-05-09T08:38:37.194528,d3uddsub,3,1,NA,0,3,baseline
2025-05-09T08:38:37.194636,d3uddsub,4,2,NA,0,1,baseline
2025-05-09T08:38:37.195341,d3uddsub,5,2,NA,0,2,priming
2025-05-09T08:38:37.195499,d3uddsub,6,2,NA,0,3,baseline
2025-05-09T08:38:37.195634,d3uddsub,7,3,NA,0,1,baseline
2025-05-09T08:38:37.196289,d3uddsub,8,3,NA,0,2,priming
2025-05-09T08:38:37.196402,d3uddsub,9,3,NA,0,3,priming
2025-05-09T08:38:37.196508,d3uddsub,10,4,NA,0,1,baseline
2025-05-09T08:38:37.197129,d3uddsub,11,4,NA,0,2,priming
2025-05-09T08:38:37.197237,d3uddsub,12,4,NA,0,3,baseline
2025-05-09T08:38:37.199973,d3uddsub,1,1,NA,0,1,priming
2025-05-09T08:38:37.200703,d3uddsub,2,1,NA,0,2,baseline
2025-05-09T08:38:37.201046,d3uddsub,3,1,NA,0,3,baseline
2025-05-09T08:38:37.201441,d3uddsub,4,2,NA,0,1,baseline
2025-05-09T08:38:37.202149,d3uddsub,5,2,NA,0,2,priming
2025-05-09T08:38:37.202282,d3uddsub,6,2,NA,0,3,baseline
2025-05-09T08:38:37.202402,d3uddsub,7,3,NA,0,1,baseline
2025-05-09T08:38:37.203028,d3uddsub,8,3,NA,0,2,priming
2025-05-09T08:38:37.203151,d3uddsub,9,3,NA,0,3,priming
2025-05-09T08:38:37.203266,d3uddsub,10,4,NA,0,1,baseline
2025-05-09T08:38:37.205768,d3uddsub,11,4,NA,0,2,priming
2025-05-09T08:38:37.205910,d3uddsub,12,4,NA,0,3,baseline
2025-05-09T08:38:37.210866,d3uddsub,1,1,NA,0,1,priming
2025-05-09T08:38:37.212169,d3uddsub,2,1,NA,0,2,baseline
2025-05-09T08:38:37.213028,d3uddsub,3,1,NA,0,3,baseline
2025-05-09T08:38:37.213169,d3uddsub,4,2,NA,0,1,baseline
2025-05-09T08:38:37.215154,d3uddsub,5,2,NA,0,2,priming
2025-05-09T08:38:37.215379,d3uddsub,6,2,NA,0,3,baseline
2025-05-09T08:38:37.215553,d3uddsub,7,3,NA,0,1,baseline
2025-05-09T08:38:37.216620,d3uddsub,8,3,NA,0,2,priming
2025-05-09T08:38:37.217338,d3uddsub,9,3,NA,0,3,priming
2025-05-09T08:38:37.217742,d3uddsub,10,4,NA,0,1,baseline
2025-05-09T08:38:37.219034,d3uddsub,11,4,NA,0,2,priming
2025-05-09T08:38:37.219217,d3uddsub,12,4,NA,0,3,baseline
2025-05-09T08:40:37.436185,wey4xx8j,1,1,NA,0,1,baseline
2025-05-09T08:40:37.438161,wey4xx8j,2,1,NA,0,2,baseline
2025-05-09T08:40:37.438929,wey4xx8j,3,1,NA,0,3,priming
2025-05-09T08:40:37.442195,wey4xx8j,1,1,NA,0,1,baseline
2025-05-09T08:40:37.442824,wey4xx8j,2,1,NA,0,2,baseline
2025-05-09T08:40:37.442960,wey4xx8j,3,1,NA,0,3,priming
2025-05-09T08:40:37.446090,wey4xx8j,1,1,NA,0,1,baseline
2025-05-09T08:40:37.446607,wey4xx8j,2,1,NA,0,2,baseline
2025-05-09T08:40:37.446733,wey4xx8j,3,1,NA,0,3,priming
2025-05-09T08:40:37.448428,wey4xx8j,1,1,NA,0,1,baseline
2025-05-09T08:40:37.448907,wey4xx8j,2,1,NA,0,2,baseline
2025-05-09T08:40:37.449029,wey4xx8j,3,1,NA,0,3,priming
2025-05-09T08:40:37.452761,wey4xx8j,1,1,NA,0,1,baseline
2025-05-09T08:40:37.453651,wey4xx8j,2,1,NA,0,2,baseline
2025-05-09T08:40:37.453824,wey4xx8j,3,1,NA,0,3,priming
2025-05-09T08:45:04.282861,9v2yxsuk,1,1,NA,0,1,priming
2025-05-09T08:45:04.285044,9v2yxsuk,2,1,NA,0,2,baseline
2025-05-09T08:45:04.285670,9v2yxsuk,3,1,NA,0,3,baseline
2025-05-09T08:45:04.287972,9v2yxsuk,1,1,NA,0,1,priming
2025-05-09T08:45:04.288512,9v2yxsuk,2,1,NA,0,2,baseline
2025-05-09T08:45:04.288637,9v2yxsuk,3,1,NA,0,3,baseline
2025-05-09T08:45:04.290332,9v2yxsuk,1,1,NA,0,1,priming
2025-05-09T08:45:04.290871,9v2yxsuk,2,1,NA,0,2,baseline
2025-05-09T08:45:04.290998,9v2yxsuk,3,1,NA,0,3,baseline
2025-05-09T08:45:04.292755,9v2yxsuk,1,1,NA,0,1,priming
2025-05-09T08:45:04.293230,9v2yxsuk,2,1,NA,0,2,baseline
2025-05-09T08:45:04.293348,9v2yxsuk,3,1,NA,0,3,baseline
2025-05-09T08:45:04.295230,9v2yxsuk,1,1,NA,0,1,priming
2025-05-09T08:45:04.297192,9v2yxsuk,2,1,NA,0,2,baseline
2025-05-09T08:45:04.297591,9v2yxsuk,3,1,NA,0,3,baseline
2025-05-09T08:56:58.667381,2w5pcssc,1,1,NA,0,1,baseline
2025-05-09T08:56:58.669436,2w5pcssc,2,1,NA,0,2,priming
2025-05-09T08:56:58.670058,2w5pcssc,3,1,NA,0,3,baseline
2025-05-09T08:56:58.672295,2w5pcssc,1,1,NA,0,1,baseline
2025-05-09T08:56:58.672881,2w5pcssc,2,1,NA,0,2,priming
2025-05-09T08:56:58.673112,2w5pcssc,3,1,NA,0,3,baseline
2025-05-09T08:56:58.675429,2w5pcssc,1,1,NA,0,1,baseline
2025-05-09T08:56:58.676063,2w5pcssc,2,1,NA,0,2,priming
2025-05-09T08:56:58.676238,2w5pcssc,3,1,NA,0,3,baseline
2025-05-09T08:56:58.678151,2w5pcssc,1,1,NA,0,1,baseline
2025-05-09T08:56:58.679466,2w5pcssc,2,1,NA,0,2,priming
2025-05-09T08:56:58.680058,2w5pcssc,3,1,NA,0,3,baseline
2025-05-09T08:56:58.682306,2w5pcssc,1,1,NA,0,1,baseline
2025-05-09T08:56:58.682996,2w5pcssc,2,1,NA,0,2,priming
2025-05-09T08:56:58.683496,2w5pcssc,3,1,NA,0,3,baseline
2025-05-09T10:17:07.989834,mn3kg1e1,1,1,NA,0,1,priming
2025-05-09T10:17:07.991787,mn3kg1e1,2,1,NA,0,2,baseline
2025-05-09T10:17:07.992390,mn3kg1e1,3,1,NA,0,3,priming
2025-05-09T10:17:07.994646,mn3kg1e1,1,1,NA,0,1,priming
2025-05-09T10:17:07.995154,mn3kg1e1,2,1,NA,0,2,baseline
2025-05-09T10:17:07.995282,mn3kg1e1,3,1,NA,0,3,priming
2025-05-09T10:17:07.997109,mn3kg1e1,1,1,NA,0,1,priming
2025-05-09T10:17:07.997612,mn3kg1e1,2,1,NA,0,2,baseline
2025-05-09T10:17:07.997782,mn3kg1e1,3,1,NA,0,3,priming
2025-05-09T10:17:07.999635,mn3kg1e1,1,1,NA,0,1,priming
2025-05-09T10:17:08.000136,mn3kg1e1,2,1,NA,0,2,baseline
2025-05-09T10:17:08.000260,mn3kg1e1,3,1,NA,0,3,priming
2025-05-09T10:17:08.003703,mn3kg1e1,1,1,NA,0,1,priming
2025-05-09T10:17:08.004628,mn3kg1e1,2,1,NA,0,2,baseline
2025-05-09T10:17:08.005278,mn3kg1e1,3,1,NA,0,3,priming
2025-05-09T10:23:24.560424,apqomoyu,1,1,NA,0,1,baseline
2025-05-09T10:23:24.563675,apqomoyu,2,1,NA,0,2,priming
2025-05-09T10:23:24.565480,apqomoyu,3,1,NA,0,3,priming
2025-05-09T10:23:24.571588,apqomoyu,4,1,NA,0,4,priming
2025-05-09T10:23:24.572311,apqomoyu,5,1,NA,0,5,priming
2025-05-09T10:23:24.572942,apqomoyu,6,1,NA,0,6,priming
2025-05-09T10:23:24.573570,apqomoyu,7,1,NA,0,7,baseline
2025-05-09T10:23:24.574166,apqomoyu,8,1,NA,0,8,baseline
2025-05-09T10:23:24.574784,apqomoyu,9,1,NA,0,9,baseline
2025-05-09T10:23:24.575448,apqomoyu,10,1,NA,0,10,priming
2025-05-09T10:23:24.575979,apqomoyu,11,1,NA,0,11,priming
2025-05-09T10:23:24.576708,apqomoyu,12,1,NA,0,12,priming
2025-05-09T10:23:24.580424,apqomoyu,1,1,NA,0,1,baseline
2025-05-09T10:23:24.580979,apqomoyu,2,1,NA,0,2,priming
2025-05-09T10:23:24.581103,apqomoyu,3,1,NA,0,3,priming
2025-05-09T10:23:24.581218,apqomoyu,4,1,NA,0,4,priming
2025-05-09T10:23:24.581329,apqomoyu,5,1,NA,0,5,priming
2025-05-09T10:23:24.581440,apqomoyu,6,1,NA,0,6,priming
2025-05-09T10:23:24.581548,apqomoyu,7,1,NA,0,7,baseline
2025-05-09T10:23:24.581658,apqomoyu,8,1,NA,0,8,baseline
2025-05-09T10:23:24.581767,apqomoyu,9,1,NA,0,9,baseline
2025-05-09T10:23:24.581874,apqomoyu,10,1,NA,0,10,priming
2025-05-09T10:23:24.581983,apqomoyu,11,1,NA,0,11,priming
2025-05-09T10:23:24.582088,apqomoyu,12,1,NA,0,12,priming
2025-05-09T10:23:24.584897,apqomoyu,1,1,NA,0,1,baseline
2025-05-09T10:23:24.585428,apqomoyu,2,1,NA,0,2,priming
2025-05-09T10:23:24.585551,apqomoyu,3,1,NA,0,3,priming
2025-05-09T10:23:24.585663,apqomoyu,4,1,NA,0,4,priming
2025-05-09T10:23:24.585794,apqomoyu,5,1,NA,0,5,priming
2025-05-09T10:23:24.585903,apqomoyu,6,1,NA,0,6,priming
2025-05-09T10:23:24.586010,apqomoyu,7,1,NA,0,7,baseline
2025-05-09T10:23:24.586127,apqomoyu,8,1,NA,0,8,baseline
2025-05-09T10:23:24.586233,apqomoyu,9,1,NA,0,9,baseline
2025-05-09T10:23:24.586414,apqomoyu,10,1,NA,0,10,priming
2025-05-09T10:23:24.586599,apqomoyu,11,1,NA,0,11,priming
2025-05-09T10:23:24.586764,apqomoyu,12,1,NA,0,12,priming
2025-05-09T10:23:24.589030,apqomoyu,1,1,NA,0,1,baseline
2025-05-09T10:23:24.589544,apqomoyu,2,1,NA,0,2,priming
2025-05-09T10:23:24.589693,apqomoyu,3,1,NA,0,3,priming
2025-05-09T10:23:24.589875,apqomoyu,4,1,NA,0,4,priming
2025-05-09T10:23:24.589997,apqomoyu,5,1,NA,0,5,priming
2025-05-09T10:23:24.590109,apqomoyu,6,1,NA,0,6,priming
2025-05-09T10:23:24.590215,apqomoyu,7,1,NA,0,7,baseline
2025-05-09T10:23:24.590320,apqomoyu,8,1,NA,0,8,baseline
2025-05-09T10:23:24.590423,apqomoyu,9,1,NA,0,9,baseline
2025-05-09T10:23:24.590526,apqomoyu,10,1,NA,0,10,priming
2025-05-09T10:23:24.590627,apqomoyu,11,1,NA,0,11,priming
2025-05-09T10:23:24.590729,apqomoyu,12,1,NA,0,12,priming
2025-05-09T10:23:24.597556,apqomoyu,1,1,NA,0,1,baseline
2025-05-09T10:23:24.598258,apqomoyu,2,1,NA,0,2,priming
2025-05-09T10:23:24.598400,apqomoyu,3,1,NA,0,3,priming
2025-05-09T10:23:24.598522,apqomoyu,4,1,NA,0,4,priming
2025-05-09T10:23:24.598685,apqomoyu,5,1,NA,0,5,priming
2025-05-09T10:23:24.605551,apqomoyu,6,1,NA,0,6,priming
2025-05-09T10:23:24.605725,apqomoyu,7,1,NA,0,7,baseline
2025-05-09T10:23:24.605853,apqomoyu,8,1,NA,0,8,baseline
2025-05-09T10:23:24.605972,apqomoyu,9,1,NA,0,9,baseline
2025-05-09T10:23:24.606086,apqomoyu,10,1,NA,0,10,priming
2025-05-09T10:23:24.606195,apqomoyu,11,1,NA,0,11,priming
2025-05-09T10:23:24.606301,apqomoyu,12,1,NA,0,12,priming
2025-05-09T10:31:36.390455,ii76tn7u,1,1,NA,0,1,priming
2025-05-09T10:31:36.398220,ii76tn7u,2,1,NA,0,2,priming
2025-05-09T10:31:36.398968,ii76tn7u,3,1,NA,0,3,baseline
2025-05-09T10:31:36.399733,ii76tn7u,4,1,NA,0,4,priming
2025-05-09T10:31:36.400314,ii76tn7u,5,1,NA,0,5,priming
2025-05-09T10:31:36.400874,ii76tn7u,6,1,NA,0,6,priming
2025-05-09T10:31:36.401611,ii76tn7u,7,1,NA,0,7,priming
2025-05-09T10:31:36.402200,ii76tn7u,8,1,NA,0,8,priming
2025-05-09T10:31:36.402832,ii76tn7u,9,1,NA,0,9,priming
2025-05-09T10:31:36.403574,ii76tn7u,10,1,NA,0,10,priming
2025-05-09T10:31:36.404134,ii76tn7u,11,1,NA,0,11,baseline
2025-05-09T10:31:36.404675,ii76tn7u,12,1,NA,0,12,baseline
2025-05-09T10:31:36.407914,ii76tn7u,1,1,NA,0,1,priming
2025-05-09T10:31:36.408533,ii76tn7u,2,1,NA,0,2,priming
2025-05-09T10:31:36.408657,ii76tn7u,3,1,NA,0,3,baseline
2025-05-09T10:31:36.408766,ii76tn7u,4,1,NA,0,4,priming
2025-05-09T10:31:36.408872,ii76tn7u,5,1,NA,0,5,priming
2025-05-09T10:31:36.408976,ii76tn7u,6,1,NA,0,6,priming
2025-05-09T10:31:36.409077,ii76tn7u,7,1,NA,0,7,priming
2025-05-09T10:31:36.409179,ii76tn7u,8,1,NA,0,8,priming
2025-05-09T10:31:36.409280,ii76tn7u,9,1,NA,0,9,priming
2025-05-09T10:31:36.409381,ii76tn7u,10,1,NA,0,10,priming
2025-05-09T10:31:36.409482,ii76tn7u,11,1,NA,0,11,baseline
2025-05-09T10:31:36.409583,ii76tn7u,12,1,NA,0,12,baseline
2025-05-09T10:31:36.412016,ii76tn7u,1,1,NA,0,1,priming
2025-05-09T10:31:36.412489,ii76tn7u,2,1,NA,0,2,priming
2025-05-09T10:31:36.412602,ii76tn7u,3,1,NA,0,3,baseline
2025-05-09T10:31:36.412710,ii76tn7u,4,1,NA,0,4,priming
2025-05-09T10:31:36.412816,ii76tn7u,5,1,NA,0,5,priming
2025-05-09T10:31:36.412972,ii76tn7u,6,1,NA,0,6,priming
2025-05-09T10:31:36.413143,ii76tn7u,7,1,NA,0,7,priming
2025-05-09T10:31:36.413335,ii76tn7u,8,1,NA,0,8,priming
2025-05-09T10:31:36.413464,ii76tn7u,9,1,NA,0,9,priming
2025-05-09T10:31:36.413572,ii76tn7u,10,1,NA,0,10,priming
2025-05-09T10:31:36.413674,ii76tn7u,11,1,NA,0,11,baseline
2025-05-09T10:31:36.413775,ii76tn7u,12,1,NA,0,12,baseline
2025-05-09T10:31:36.416050,ii76tn7u,1,1,NA,0,1,priming
2025-05-09T10:31:36.416519,ii76tn7u,2,1,NA,0,2,priming
2025-05-09T10:31:36.416634,ii76tn7u,3,1,NA,0,3,baseline
2025-05-09T10:31:36.416739,ii76tn7u,4,1,NA,0,4,priming
2025-05-09T10:31:36.416841,ii76tn7u,5,1,NA,0,5,priming
2025-05-09T10:31:36.416942,ii76tn7u,6,1,NA,0,6,priming
2025-05-09T10:31:36.417045,ii76tn7u,7,1,NA,0,7,priming
2025-05-09T10:31:36.417144,ii76tn7u,8,1,NA,0,8,priming
2025-05-09T10:31:36.417242,ii76tn7u,9,1,NA,0,9,priming
2025-05-09T10:31:36.417340,ii76tn7u,10,1,NA,0,10,priming
2025-05-09T10:31:36.417438,ii76tn7u,11,1,NA,0,11,baseline
2025-05-09T10:31:36.417536,ii76tn7u,12,1,NA,0,12,baseline
2025-05-09T10:31:36.419772,ii76tn7u,1,1,NA,0,1,priming
2025-05-09T10:31:36.420238,ii76tn7u,2,1,NA,0,2,priming
2025-05-09T10:31:36.420347,ii76tn7u,3,1,NA,0,3,baseline
2025-05-09T10:31:36.420464,ii76tn7u,4,1,NA,0,4,priming
2025-05-09T10:31:36.420564,ii76tn7u,5,1,NA,0,5,priming
2025-05-09T10:31:36.420676,ii76tn7u,6,1,NA,0,6,priming
2025-05-09T10:31:36.420774,ii76tn7u,7,1,NA,0,7,priming
2025-05-09T10:31:36.420871,ii76tn7u,8,1,NA,0,8,priming
2025-05-09T10:31:36.420969,ii76tn7u,9,1,NA,0,9,priming
2025-05-09T10:31:36.421068,ii76tn7u,10,1,NA,0,10,priming
2025-05-09T10:31:36.421167,ii76tn7u,11,1,NA,0,11,baseline
2025-05-09T10:31:36.421264,ii76tn7u,12,1,NA,0,12,baseline
2025-05-09T10:43:21.074941,cnclbh0g,1,1,NA,0,1,baseline
2025-05-09T10:43:21.080822,cnclbh0g,2,1,NA,0,2,baseline
